task_index,task,feature_index,interval,x,ale
0,task_1,2,17,1.1014795303344727,0.6161887049674988
0,task_1,2,18,1.1082438230514526,0.6205196380615234
0,task_1,2,19,1.1168324947357178,0.6197481751441956
0,task_1,2,20,1.1242895126342773,0.6262221336364746
0,task_1,2,21,1.1325222253799438,0.5466063022613525
0,task_1,2,22,1.139638900756836,0.40094897150993347
0,task_1,2,23,1.1454063653945923,0.2351813018321991
0,task_1,2,24,1.1498514413833618,0.15120813250541687
0,task_1,2,25,1.1544289588928223,0.06838101148605347
0,task_1,2,26,1.1585832834243774,0.0003099176101386547
0,task_1,2,27,1.1622802019119263,-0.019482607021927834
0,task_1,2,28,1.1671795845031738,-0.1953786462545395
0,task_1,2,29,1.4665107727050781,-4.128223896026611
0,task_1,3,0,0.12015705555677414,-2.764280080795288
0,task_1,3,1,0.15718354284763336,-2.276690721511841
0,task_1,3,2,0.19294233620166779,-1.826404094696045
0,task_1,3,3,0.23174971342086792,-1.3524165153503418
0,task_1,3,4,0.25770387053489685,-1.0485243797302246
0,task_1,3,5,0.2936192452907562,-0.6814438700675964
0,task_1,3,6,0.3270215392112732,-0.3469843566417694
0,task_1,3,7,0.34770599007606506,-0.16965658962726593
0,task_1,3,8,0.3570719361305237,-0.09384424984455109
0,task_1,3,9,0.3659142553806305,-0.026965796947479248
0,task_1,3,10,0.37340351939201355,0.03470440208911896
0,task_1,3,11,0.38299626111984253,0.10775905102491379
0,task_1,3,12,0.3896379768848419,0.15635636448860168
0,task_1,3,13,0.3981485366821289,0.21903228759765625
0,task_1,3,14,0.40640464425086975,0.27732351422309875
0,task_1,3,15,0.4142632782459259,0.33384156227111816
0,task_1,3,16,0.41944748163223267,0.3714851140975952
0,task_1,3,17,0.4273189902305603,0.4248116612434387
0,task_1,3,18,0.4327385425567627,0.4565469026565552
0,task_1,3,19,0.4390020966529846,0.4939383864402771
0,task_1,3,20,0.44396865367889404,0.5261018872261047
0,task_1,3,21,0.448473185300827,0.5510939955711365
0,task_1,3,22,0.452101469039917,0.5719301700592041
0,task_1,3,23,0.4559309780597687,0.5915117859840393
0,task_1,3,24,0.45941364765167236,0.6094639301300049
0,task_1,3,25,0.463198184967041,0.6268092393875122
0,task_1,3,26,0.46723058819770813,0.6490814685821533
0,task_1,3,27,0.4734766483306885,0.679838240146637
0,task_1,3,28,0.47967883944511414,0.7053884267807007
0,task_1,3,29,1.7245720624923706,2.2001872062683105
0,task_1,4,0,9.999999747378752e-05,0.0
0,task_1,4,1,9.999999747378752e-05,0.0
0,task_1,4,2,9.999999747378752e-05,0.0
0,task_1,4,3,9.999999747378752e-05,0.0
0,task_1,4,4,9.999999747378752e-05,0.0
0,task_1,4,5,9.999999747378752e-05,0.0
0,task_1,4,6,9.999999747378752e-05,0.0
0,task_1,4,7,9.999999747378752e-05,0.0
0,task_1,4,8,9.999999747378752e-05,0.0
0,task_1,4,9,9.999999747378752e-05,0.0
0,task_1,4,10,9.999999747378752e-05,0.0
0,task_1,4,11,9.999999747378752e-05,0.0
0,task_1,4,12,9.999999747378752e-05,0.0
0,task_1,4,13,9.999999747378752e-05,0.0
0,task_1,4,14,9.999999747378752e-05,0.0
0,task_1,4,15,9.999999747378752e-05,0.0
0,task_1,4,16,9.999999747378752e-05,0.0
0,task_1,4,17,9.999999747378752e-05,0.0
0,task_1,4,18,9.999999747378752e-05,0.0
0,task_1,4,19,9.999999747378752e-05,0.0
0,task_1,4,20,9.999999747378752e-05,0.0
0,task_1,4,21,9.999999747378752e-05,0.0
0,task_1,4,22,9.999999747378752e-05,0.0
0,task_1,4,23,9.999999747378752e-05,0.0
0,task_1,4,24,9.999999747378752e-05,0.0
0,task_1,4,25,9.999999747378752e-05,0.0
0,task_1,4,26,9.999999747378752e-05,0.0
0,task_1,4,27,9.999999747378752e-05,0.0
0,task_1,4,28,9.999999747378752e-05,0.0
0,task_1,4,29,9.999999747378752e-05,0.0
0,task_1,5,0,0.0,0.1242636889219284
0,task_1,5,1,0.0,0.1242636889219284
0,task_1,5,2,0.0,0.1242636889219284
0,task_1,5,3,0.0,0.1242636889219284
